Id,SalePrice
1613,173928.2
1614,110350.0
1615,78830.0
1616,78220.0
1617,89430.0
1618,129980.0
1619,133950.0
1620,163381.1
1621,146655.0
1622,159470.0
1623,313397.9
1624,223518.6
1625,140170.0
1626,173905.0
1627,184250.0
1628,291785.0
1629,164920.0
1630,376126.1
1631,229680.0
1632,258890.0
1633,164630.0
1634,173085.8
1635,177270.0
1636,171960.0
1637,171839.0
1638,212650.0
1639,170350.0
1640,266574.9
1641,174790.0
1642,222693.5
1643,235600.0
1644,232340.0
1645,187200.0
1646,158520.0
1647,169390.0
1648,136935.0
1649,141850.0
1650,119000.0
1651,116251.6
1652,93425.0
1653,94925.0
1654,156450.0
1655,142890.0
1656,150035.8
1657,160600.0
1658,153740.0
1659,147215.0
1660,142330.0
1661,378910.4
1662,431558.4
1663,386129.7
1664,405092.8
1665,315024.3
1666,335059.8
1667,348490.3
1668,315859.2
1669,298500.0
1670,343036.6
1671,264803.7
1672,422566.4
1673,285050.0
1674,248605.8
1675,188015.0
1676,190435.0
1677,214511.2
1678,422275.3
1679,359689.8
1680,347723.4
1681,255600.0
1682,304740.2
1683,186875.0
1684,172937.5
1685,172788.0
1686,171328.0
1687,169223.2
1688,179560.0
1689,193860.0
1690,180060.0
1691,170723.2
1692,288683.7
1693,170440.0
1694,181580.0
1695,167215.0
1696,255802.9
1697,169815.0
1698,346570.1
1699,327940.1
1700,245666.8
1701,271700.0
1702,258482.8
1703,251270.8
1704,283957.7
1705,233420.0
1706,454663.1
1707,206816.7
1708,217549.0
1709,279862.8
1710,220440.0
1711,290467.4
1712,252472.7
1713,233380.0
1714,212850.0
1715,194690.0
1716,173465.0
1717,152770.0
1718,143083.4
1719,188060.0
1720,249460.0
1721,150845.0
1722,123950.0
1723,154800.0
1724,204022.6
1725,227830.0
1726,181535.8
1727,173740.0
1728,191610.0
1729,156695.0
1730,169582.2
1731,115930.0
1732,137336.0
1733,129670.0
1734,123350.0
1735,136590.0
1736,116488.3
1737,380207.7
1738,227068.6
1739,255559.9
1740,198955.0
1741,182203.3
1742,176550.0
1743,163970.0
1744,345395.0
1745,231890.0
1746,264071.3
1747,235520.0
1748,193587.9
1749,155200.0
1750,152690.0
1751,235600.0
1752,123400.0
1753,144135.3
1754,214800.0
1755,162000.0
1756,119700.0
1757,123400.0
1758,149085.0
1759,174700.0
1760,157450.0
1761,144445.0
1762,172040.0
1763,164585.0
1764,121450.0
1765,149490.0
1766,178680.0
1767,197350.0
1768,141790.0
1769,153625.0
1770,135890.0
1771,134590.0
1772,147075.0
1773,142180.0
1774,143090.0
1775,140690.0
1776,121050.0
1777,113965.0
1778,131112.5
1779,117950.0
1780,169199.5
1781,131815.0
1782,100620.0
1783,136647.5
1784,90562.6
1785,120526.7
1786,164947.9
1787,158673.5
1788,58591.1
1789,91650.0
1790,71130.0
1791,155260.0
1792,156955.0
1793,137460.0
1794,147450.0
1795,130033.9
1796,110940.0
1797,131677.5
1798,128510.0
1799,109818.3
1800,124985.0
1801,123970.0
1802,151610.3
1803,151670.0
1804,141865.0
1805,141482.5
1806,117590.0
1807,141262.4
1808,122630.0
1809,127440.0
1810,142800.0
1811,129690.5
1812,116050.0
1813,116400.0
1814,101365.0
1815,60701.1
1816,108350.0
1817,136500.0
1818,134410.0
1819,119480.0
1820,74980.0
1821,121548.0
1822,156300.0
1823,53060.4
1824,139635.0
1825,154640.0
1826,106575.0
1827,106680.0
1828,135240.0
1829,104570.0
1830,147340.0
1831,164420.0
1832,111150.0
1833,135240.0
1834,138000.0
1835,177029.9
1836,139000.0
1837,110800.0
1838,135835.4
1839,88620.0
1840,160945.9
1841,139261.5
1842,87550.0
1843,148150.0
1844,142540.0
1845,173800.0
1846,154040.0
1847,167977.0
1848,63661.1
1849,104480.0
1850,131702.5
1851,151249.0
1852,124113.0
1853,131890.0
1854,164533.7
1855,142390.0
1856,212390.0
1857,170780.0
1858,145312.3
1859,129431.3
1860,147680.7
1861,129576.6
1862,240250.0
1863,240880.0
1864,240880.0
1865,310582.2
1866,321850.7
1867,252361.1
1868,306693.4
1869,181289.4
1870,247425.0
1871,258435.8
1872,163220.5
1873,235640.0
1874,140975.0
1875,204093.5
1876,185850.0
1877,210831.3
1878,196300.0
1879,133900.0
1880,137515.0
1881,242150.0
1882,274641.2
1883,192295.0
1884,220250.0
1885,247565.5
1886,302530.2
1887,187366.0
1888,276980.8
1889,160775.4
1890,132245.0
1891,142400.0
1892,111990.8
1893,132045.0
1894,135050.0
1895,153640.0
1896,127700.0
1897,123550.0
1898,111740.0
1899,121800.0
1900,138175.0
1901,151290.0
1902,124515.9
1903,216071.3
1904,132712.5
1905,174533.2
1906,165370.0
1907,215329.0
1908,121100.0
1909,140615.0
1910,127090.0
1911,193290.0
1912,283600.0
1913,158445.3
1914,51760.4
1915,320500.0
1916,78840.0
1917,246971.3
1918,138540.0
1919,157403.3
1920,155900.0
1921,385181.1
1922,349557.7
1923,201740.0
1924,236287.2
1925,209980.0
1926,367030.9
1927,145630.0
1928,147790.0
1929,118678.3
1930,138790.0
1931,139846.0
1932,133440.0
1933,169630.0
1934,174200.0
1935,171130.0
1936,191200.0
1937,191750.0
1938,174860.1
1939,257890.0
1940,192378.5
1941,178650.0
1942,196450.0
1943,187980.0
1944,309543.9
1945,400063.8
1946,164240.0
1947,302777.4
1948,164185.0
1949,238100.0
1950,177682.6
1951,266890.0
1952,241817.2
1953,162540.0
1954,205768.0
1955,127000.0
1956,272797.9
1957,171285.0
1958,336105.0
1959,156626.3
1960,111340.8
1961,115150.0
1962,95140.0
1963,105900.0
1964,114540.0
1965,144535.8
1966,146580.0
1967,297804.6
1968,385486.6
1969,352890.8
1970,441549.6
1971,431598.7
1972,356891.8
1973,261300.0
1974,298462.4
1975,436098.5
1976,265100.0
1977,315588.5
1978,346407.1
1979,369754.9
1980,194309.7
1981,334018.5
1982,260590.0
1983,228938.5
1984,172600.0
1985,206830.0
1986,212587.8
1987,185936.5
1988,174130.0
1989,181665.0
1990,212850.0
1991,218916.0
1992,209040.0
1993,174489.0
1994,236398.9
1995,173085.0
1996,260000.0
1997,356472.4
1998,299024.4
1999,240540.0
2000,303330.0
2001,282285.0
2002,230184.8
2003,244583.0
2004,274781.4
2005,232380.0
2006,220750.0
2007,246328.8
2008,216176.0
2009,193600.0
2010,187433.5
2011,144120.0
2012,167847.0
2013,182390.0
2014,192490.0
2015,191165.0
2016,185468.5
2017,202960.0
2018,120360.0
2019,138640.0
2020,120470.0
2021,116650.0
2022,184650.0
2023,151130.0
2024,206690.0
2025,351573.5
2026,191691.5
2027,147982.4
2028,155070.0
2029,183290.0
2030,294830.0
2031,288280.0
2032,292276.1
2033,279420.0
2034,162747.5
2035,200040.0
2036,187450.0
2037,187450.0
2038,324075.4
2039,203890.0
2040,377731.9
2041,271640.0
2042,200200.0
2043,169360.0
2044,162940.0
2045,230300.1
2046,137860.0
2047,152200.0
2048,130796.0
2049,132210.0
2050,173886.5
2051,111950.0
2052,129100.0
2053,135307.5
2054,83230.0
2055,164600.0
2056,130885.0
2057,130700.0
2058,214900.0
2059,130405.9
2060,164010.0
2061,176410.0
2062,135762.5
2063,115300.0
2064,142888.0
2065,122350.0
2066,172773.2
2067,134940.0
2068,143505.3
2069,82550.0
2070,114540.0
2071,86660.0
2072,135790.0
2073,133590.8
2074,170230.0
2075,143528.0
2076,129700.0
2077,149100.0
2078,125540.0
2079,124450.0
2080,121440.0
2081,119000.0
2082,121590.0
2083,143580.0
2084,114400.0
2085,120252.5
2086,120250.4
2087,126187.5
2088,109765.4
2089,93200.0
2090,120350.0
2091,124990.0
2092,136275.3
2093,144400.0
2094,126230.0
2095,151340.0
2096,83081.1
2097,104600.0
2098,146980.0
2099,50744.4
2100,126883.4
2101,124900.0
2102,148890.0
2103,114040.0
2104,138850.0
2105,139923.5
2106,73920.0
2107,214277.2
2108,110925.0
2109,104910.0
2110,118515.4
2111,164954.0
2112,130740.0
2113,121875.0
2114,114980.0
2115,146440.0
2116,113540.0
2117,172683.4
2118,124200.0
2119,106730.0
2120,111475.0
2121,101280.0
2122,98830.0
2123,89745.0
2124,199118.0
2125,139990.0
2126,154478.5
2127,148088.7
2128,141850.0
2129,102405.0
2130,150150.0
2131,170100.0
2132,116280.0
2133,116360.0
2134,117040.0
2135,118660.0
2136,76030.0
2137,114715.0
2138,140800.0
2139,156965.0
2140,133395.0
2141,147240.0
2142,135250.0
2143,145550.0
2144,113360.0
2145,132350.8
2146,152943.3
2147,147150.0
2148,137455.0
2149,136540.0
2150,226841.2
2151,128440.0
2152,166980.0
2153,158170.0
2154,111650.0
2155,127250.0
2156,227350.0
2157,251037.2
2158,241187.9
2159,200183.5
2160,165129.6
2161,247601.1
2162,399373.0
2163,349187.8
2164,253352.7
2165,173460.0
2166,142125.0
2167,210944.3
2168,217825.0
2169,188865.0
2170,229600.0
2171,141728.3
2172,145655.0
2173,165934.0
2174,247119.9
2175,304850.0
2176,316290.3
2177,255727.9
2178,220763.2
2179,147380.0
2180,193346.4
2181,196364.0
2182,240532.0
2183,184607.0
2184,119000.0
2185,136690.0
2186,154075.0
2187,148843.3
2188,153825.0
2189,179960.0
2190,87805.0
2191,87605.0
2192,100650.0
2193,99925.0
2194,102900.0
2195,112000.0
2196,110040.0
2197,104510.0
2198,165880.0
2199,170550.0
2200,120782.5
2201,122290.0
2202,199300.0
2203,178270.0
2204,174620.0
2205,121780.0
2206,121895.0
2207,240442.4
2208,219528.0
2209,203310.0
2210,133965.0
2211,115775.0
2212,115620.0
2213,99100.0
2214,146590.0
2215,103540.0
2216,143000.0
2217,66671.1
2218,88140.0
2219,67895.4
2220,90820.0
2221,320500.0
2222,236050.0
2223,273367.1
2224,233320.9
2225,147235.8
2226,175850.0
2227,204678.5
2228,292800.0
2229,260773.2
2230,163830.0
2231,217028.0
2232,183850.0
2233,173775.0
2234,244381.7
2235,204000.0
2236,265552.8
2237,334035.2
2238,200869.0
2239,122095.9
2240,162585.0
2241,144975.0
2242,137590.0
2243,139993.4
2244,87840.0
2245,94300.0
2246,138197.5
2247,97090.4
2248,127750.0
2249,125950.0
2250,138190.0
2251,123550.0
2252,168150.0
2253,153775.0
2254,183500.0
2255,183190.0
2256,183670.0
2257,189350.0
2258,182904.1
2259,174350.0
2260,159780.0
2261,199889.1
2262,219930.0
2263,329243.3
2264,458826.8
2265,169200.0
2266,318511.3
2267,353465.5
2268,392476.0
2269,160090.0
2270,191505.0
2271,263824.4
2272,202868.0
2273,157990.0
2274,163950.0
2275,173700.0
2276,173554.0
2277,184005.0
2278,148900.0
2279,119240.0
2280,115245.8
2281,181260.0
2282,178390.0
2283,90050.0
2284,112840.0
2285,147280.0
2286,127390.0
2287,339974.4
2288,278019.5
2289,392120.3
2290,419476.4
2291,293719.7
2292,417086.4
2293,405192.7
2294,395646.0
2295,436833.2
2296,268196.4
2297,330344.5
2298,346219.2
2299,336647.0
2300,315058.7
2301,301061.7
2302,228897.7
2303,227973.1
2304,255668.6
2305,181815.1
2306,186595.0
2307,187130.0
2308,219373.0
2309,291640.0
2310,232858.5
2311,191541.5
2312,181218.5
2313,176678.0
2314,171896.5
2315,172556.5
2316,179864.0
2317,177999.9
2318,175140.0
2319,173929.0
2320,185245.6
2321,256773.8
2322,173003.4
2323,171078.7
2324,175580.0
2325,220416.5
2326,171463.5
2327,210640.0
2328,220300.0
2329,184300.0
2330,182340.0
2331,326884.7
2332,387254.8
2333,314569.0
2334,262111.6
2335,257893.5
2336,331862.0
2337,193846.2
2338,287247.9
2339,252036.3
2340,363829.2
2341,209092.0
2342,245473.1
2343,227790.0
2344,219146.0
2345,250057.6
2346,215964.1
2347,190581.7
2348,228750.0
2349,168066.5
2350,317527.6
2351,249741.7
2352,237912.8
2353,205397.9
2354,124750.0
2355,142239.5
2356,152495.0
2357,195782.5
2358,197550.0
2359,128650.0
2360,124460.0
2361,139270.0
2362,262940.5
2363,133225.0
2364,150220.0
2365,248485.0
2366,188040.0
2367,224590.0
2368,206030.0
2369,230640.0
2370,175130.0
2371,176790.0
2372,168916.5
2373,246125.0
2374,307932.7
2375,253600.0
2376,300675.0
2377,333160.0
2378,133175.0
2379,184975.0
2380,146080.0
2381,153400.0
2382,186328.5
2383,212225.0
2384,234390.0
2385,150890.0
2386,145042.5
2387,126458.3
2388,105460.0
2389,119000.0
2390,138625.0
2391,132326.0
2392,114700.0
2393,159695.0
2394,144790.0
2395,183830.0
2396,150140.0
2397,200590.0
2398,126230.0
2399,66161.5
2400,65251.5
2401,118740.0
2402,131677.5
2403,139470.5
2404,138555.0
2405,160633.7
2406,133570.0
2407,130840.0
2408,143440.0
2409,138235.0
2410,157050.0
2411,120870.0
2412,146640.0
2413,143495.0
2414,138850.0
2415,132430.0
2416,130815.0
2417,141820.0
2418,122940.0
2419,140825.3
2420,125490.0
2421,144440.0
2422,124555.0
2423,140150.0
2424,150180.0
2425,177450.0
2426,133229.6
2427,145900.0
2428,173870.0
2429,111520.0
2430,134725.0
2431,124200.0
2432,136727.5
2433,142685.0
2434,149165.0
2435,152950.0
2436,112200.0
2437,118700.0
2438,123540.0
2439,114130.0
2440,115730.0
2441,97599.3
2442,108390.0
2443,117518.0
2444,126020.0
2445,90965.0
2446,138940.0
2447,217422.8
2448,145600.0
2449,111165.0
2450,165570.0
2451,134150.0
2452,204571.3
2453,98650.0
2454,113540.0
2455,110710.0
2456,148340.0
2457,117800.0
2458,115950.0
2459,109220.0
2460,137377.5
2461,126365.0
2462,131045.0
2463,121098.0
2464,142370.0
2465,117820.0
2466,120700.4
2467,150163.5
2468,89900.4
2469,97250.4
2470,181390.0
2471,216090.0
2472,175350.0
2473,115302.6
2474,120333.4
2475,223828.0
2476,105360.0
2477,135790.0
2478,152910.0
2479,119890.0
2480,109443.3
2481,118650.0
2482,136750.0
2483,118220.0
2484,115240.0
2485,121740.0
2486,147900.0
2487,159114.0
2488,142370.0
2489,146673.3
2490,154600.0
2491,86765.0
2492,183440.0
2493,137690.0
2494,163260.0
2495,100400.0
2496,231597.9
2497,148770.0
2498,120310.0
2499,85590.0
2500,119490.0
2501,122733.0
2502,133880.0
2503,104650.0
2504,196393.2
2505,215017.8
2506,256869.0
2507,318888.3
2508,246600.0
2509,217570.0
2510,234246.1
2511,181222.0
2512,217318.5
2513,220280.0
2514,229346.3
2515,146930.0
2516,155948.3
2517,135690.0
2518,142680.0
2519,231937.8
2520,207320.0
2521,193033.5
2522,224917.8
2523,132970.0
2524,137000.0
2525,136150.0
2526,139320.0
2527,124310.0
2528,129020.0
2529,133995.0
2530,106777.1
2531,241850.0
2532,230107.8
2533,198380.0
2534,246019.3
2535,307797.2
2536,238400.0
2537,225985.6
2538,181837.5
2539,184457.6
2540,175680.0
2541,179358.0
2542,177624.0
2543,135670.0
2544,133662.5
2545,124040.0
2546,148585.0
2547,141980.0
2548,169921.1
2549,159729.1
2550,427945.6
2551,147315.2
2552,124890.0
2553,89905.0
2554,114668.0
2555,114140.0
2556,109100.0
2557,119150.0
2558,162563.4
2559,139700.0
2560,122025.0
2561,127730.0
2562,139375.0
2563,147200.0
2564,166945.0
2565,117090.0
2566,138875.0
2567,133490.0
2568,175900.0
2569,187000.0
2570,127925.0
2571,192285.0
2572,188273.5
2573,237622.2
2574,315960.0
2575,124975.0
2576,132890.0
2577,157350.0
2578,95160.0
2579,81611.1
2580,133510.0
2581,130550.8
2582,117100.0
2583,269650.0
2584,151145.2
2585,185281.5
2586,194810.1
2587,215857.8
2588,152280.0
2589,142970.0
2590,223417.0
2591,213825.0
2592,230440.0
2593,273473.5
2594,179628.5
2595,209088.5
2596,329621.6
2597,187550.0
2598,262221.3
2599,330964.5
2600,156497.0
2601,136890.0
2602,83780.0
2603,90540.0
2604,82280.0
2605,86670.0
2606,145020.0
2607,164800.0
2608,220871.0
2609,163178.5
2610,113850.0
2611,145700.0
2612,159965.0
2613,125750.0
2614,132930.0
2615,148040.0
2616,136880.0
2617,170250.0
2618,199350.0
2619,211900.0
2620,184910.0
2621,183950.0
2622,184100.0
2623,250709.2
2624,271417.0
2625,305779.3
2626,169070.0
2627,188773.5
2628,416667.6
2629,489941.4
2630,374854.1
2631,449807.0
2632,384680.5
2633,342432.0
2634,405913.3
2635,142746.0
2636,203080.0
2637,160490.0
2638,251947.0
2639,166500.0
2640,151330.0
2641,115435.0
2642,185460.0
2643,107850.0
2644,135920.0
2645,101440.0
2646,91315.0
2647,99140.0
2648,138150.0
2649,120376.6
2650,148755.0
2651,151085.8
2652,385860.4
2653,247306.3
2654,240225.2
2655,348901.9
2656,341799.9
2657,325185.9
2658,262529.2
2659,296430.6
2660,285471.3
2661,333755.4
2662,345658.8
2663,284715.2
2664,288190.0
2665,302579.9
2666,272630.0
2667,169915.5
2668,177484.0
2669,181304.0
2670,278441.5
2671,179122.5
2672,184045.9
2673,204597.8
2674,208881.8
2675,168122.5
2676,193686.5
2677,195060.0
2678,250095.0
2679,280777.7
2680,251790.0
2681,384290.1
2682,329580.0
2683,538390.1
2684,302877.7
2685,347850.0
2686,261963.2
2687,323798.4
2688,241200.0
2689,212964.1
2690,417098.2
2691,190527.5
2692,133095.9
2693,189586.5
2694,135595.9
2695,187772.5
2696,182308.5
2697,186250.0
2698,199415.0
2699,167005.9
2700,167840.0
2701,148370.0
2702,108850.0
2703,143580.5
2704,141940.0
2705,124770.0
2706,122650.0
2707,118940.0
2708,138740.0
2709,118050.0
2710,119138.3
2711,291000.0
2712,376061.0
2713,169690.0
2714,152010.4
2715,172165.0
2716,162500.2
2717,176825.0
2718,222250.0
2719,147450.0
2720,157490.0
2721,140101.0
2722,167750.0
2723,143965.2
2724,133740.0
2725,129732.5
2726,153240.0
2727,166550.0
2728,165700.0
2729,149364.0
2730,144090.0
2731,116930.0
2732,120318.0
2733,160225.0
2734,149060.0
2735,132445.0
2736,151640.0
2737,122850.0
2738,130940.0
2739,150120.0
2740,133440.0
2741,149150.0
2742,149690.0
2743,142051.8
2744,153013.3
2745,141652.5
2746,124375.0
2747,155950.0
2748,116400.0
2749,124920.0
2750,130337.5
2751,125950.0
2752,236750.0
2753,149915.0
2754,223349.0
2755,121300.0
2756,78080.0
2757,68740.0
2758,81577.6
2759,173860.0
2760,138500.0
2761,151995.0
2762,143745.0
2763,174662.4
2764,167990.0
2765,271308.9
2766,161580.0
2767,88941.1
2768,134490.0
2769,122205.0
2770,151690.0
2771,119400.0
2772,130780.0
2773,135328.7
2774,145175.0
2775,131860.0
2776,157850.0
2777,148650.0
2778,124490.0
2779,134540.0
2780,113790.0
2781,102170.0
2782,106355.0
2783,104697.5
2784,129000.0
2785,146045.0
2786,79712.2
2787,109660.0
2788,83990.0
2789,190727.9
2790,103460.0
2791,117480.0
2792,80320.0
2793,154855.0
2794,103490.0
2795,115760.0
2796,98550.0
2797,196750.0
2798,129740.0
2799,124430.0
2800,80098.6
2801,119315.0
2802,136490.0
2803,144235.8
2804,153390.0
2805,95285.0
2806,97940.0
2807,139150.0
2808,149130.0
2809,137200.8
2810,143807.5
2811,165500.0
2812,145190.0
2813,157020.5
2814,151380.0
2815,90914.3
2816,258109.0
2817,127946.0
2818,132470.0
2819,164500.0
2820,128945.0
2821,106225.0
2822,203800.0
2823,240969.9
2824,168900.0
2825,152040.0
2826,132447.5
2827,144375.0
2828,203790.0
2829,168281.7
2830,243500.9
2831,186222.5
2832,227000.0
2833,286132.4
2834,216392.0
2835,213581.0
2836,184100.0
2837,134550.0
2838,148550.0
2839,188840.0
2840,192176.5
2841,204910.0
2842,233036.0
2843,149680.0
2844,153320.0
2845,130940.0
2846,214310.0
2847,195450.0
2848,216665.6
2849,218617.5
2850,288915.0
2851,215421.0
2852,232060.0
2853,232800.0
2854,144690.0
2855,182333.6
2856,211236.0
2857,184080.0
2858,183946.7
2859,139690.0
2860,124000.0
2861,119965.9
2862,179535.0
2863,128070.0
2864,259673.7
2865,140050.0
2866,135150.0
2867,96352.6
2868,117410.0
2869,116030.0
2870,161200.0
2871,109980.0
2872,61801.1
2873,101450.0
2874,138725.0
2875,115080.0
2876,157890.0
2877,137643.4
2878,161680.0
2879,139200.0
2880,117390.0
2881,139240.0
2882,162120.0
2883,180880.0
2884,167100.0
2885,195450.0
2886,222745.0
2887,104609.3
2888,117723.0
2889,69149.3
2890,95750.0
2891,148445.0
2892,56092.2
2893,107360.0
2894,56441.5
2895,319742.6
2896,293450.0
2897,190770.0
2898,148856.3
2899,222890.0
2900,167350.0
2901,178270.0
2902,187963.3
2903,337400.0
2904,348027.4
2905,124400.0
2906,201808.5
2907,128630.0
2908,127640.0
2909,136060.5
2910,85830.0
2911,87580.0
2912,148950.0
2913,91230.0
2914,86290.0
2915,78080.0
2916,86280.0
2917,146443.9
2918,113650.0
2919,233193.0
