Id,SalePrice
1801,134947.5
1802,153597.5
1803,161600.0
1804,138740.0
1805,144460.0
1806,110650.0
1807,139100.0
1808,116980.0
1809,135695.0
1810,151250.0
1811,117380.0
1812,121430.0
1813,123340.0
1814,96415.0
1815,58317.2
1816,96000.0
1817,136050.0
1818,124357.5
1819,114515.0
1820,74319.7
1821,120320.0
1822,149090.0
1823,67445.4
1824,129680.0
1825,146090.0
1826,95440.0
1827,110740.0
1828,147002.5
1829,114615.0
1830,136150.0
1831,182890.0
1832,108570.0
1833,148400.0
1834,141700.9
1835,172535.0
1836,118490.0
1837,103045.0
1838,139473.4
1839,82790.0
1840,164220.0
1841,148700.0
1842,85490.0
1843,142570.0
1844,134150.0
1845,146950.0
1846,153750.0
1847,138100.0
1848,52380.0
1849,115850.0
1850,125790.0
1851,153180.0
1852,127620.0
1853,134080.0
1854,181340.0
1855,145460.0
1856,227870.0
1857,160984.3
1858,146663.5
1859,130992.4
1860,146320.8
1861,131388.8
1862,256800.0
1863,254600.0
1864,254600.0
1865,369753.3
1866,355809.2
1867,233509.3
1868,318432.3
1869,202202.5
1870,243182.1
1871,243990.0
1872,172460.7
1873,236649.0
1874,137940.0
1875,194950.0
1876,191800.0
1877,205897.8
1878,199197.2
1879,129400.0
1880,139850.0
1881,245332.8
1882,258700.0
1883,196330.0
1884,215640.0
1885,238900.0
1886,317240.2
1887,197066.3
1888,274841.9
1889,166585.4
1890,136940.0
1891,144190.2
1892,118685.0
1893,148590.0
1894,126650.0
1895,142865.0
1896,124170.0
1897,117150.0
1898,106240.0
1899,131870.0
1900,144890.0
1901,174000.0
1902,130555.9
1903,209040.0
1904,131450.0
1905,188170.0
1906,150765.0
1907,195540.0
1908,114500.0
1909,126790.0
1910,120340.0
1911,180800.0
1912,267050.0
1913,159480.0
1914,61237.2
1915,322303.2
1916,80829.3
1917,263670.0
1918,135880.0
1919,147080.0
1920,171730.0
1921,438501.8
1922,340042.6
1923,212840.2
1924,250890.0
1925,222540.0
1926,385454.6
1927,143170.0
1928,174040.0
1929,126940.0
1930,109050.0
1931,138790.0
1932,137300.0
1933,174950.0
1934,191150.0
1935,180530.0
1936,192150.0
1937,177110.0
1938,168640.0
1939,260892.6
1940,190400.0
1941,182850.0
1942,191020.0
1943,211619.1
1944,306926.7
1945,361962.0
1946,170887.0
1947,315230.0
1948,179457.0
1949,262405.2
1950,194083.5
1951,262680.4
1952,253120.0
1953,167040.0
1954,200300.0
1955,131600.0
1956,255202.8
1957,174300.0
1958,316800.0
1959,145900.0
1960,121355.0
1961,113900.0
1962,94100.0
1963,101450.0
1964,114590.0
1965,165710.0
1966,150889.0
1967,297399.9
1968,375046.4
1969,362638.6
1970,395406.3
1971,442314.5
1972,358241.8
1973,259862.7
1974,311106.9
1975,425095.6
1976,291138.9
1977,409990.6
1978,391201.6
1979,353667.8
1980,190212.8
1981,336570.3
1982,234200.0
1983,227050.0
1984,180290.0
1985,208849.0
1986,218816.8
1987,184381.5
1988,180270.0
1989,185190.0
1990,223400.0
1991,212817.0
1992,220230.0
1993,172524.0
1994,232369.2
1995,181990.0
1996,288000.0
1997,351820.6
1998,363963.4
1999,250270.0
2000,293146.3
2001,278710.0
2002,227074.8
2003,253849.0
2004,274675.0
2005,231380.0
2006,209818.0
2007,241882.1
2008,195920.0
2009,190800.0
2010,189460.0
2011,157170.0
2012,190168.5
2013,176290.0
2014,188650.0
2015,202890.0
2016,192320.0
2017,199240.0
2018,130700.0
2019,136350.0
2020,121690.0
2021,113590.0
2022,179970.0
2023,156633.2
2024,221030.0
2025,398329.4
2026,184953.5
2027,142488.5
2028,147100.0
2029,164380.0
2030,277563.2
2031,244540.0
2032,272690.0
2033,279670.0
2034,158710.0
2035,202990.0
2036,186000.0
2037,192000.0
2038,333747.7
2039,215150.0
2040,495443.3
2041,286400.0
2042,201485.0
2043,171240.0
2044,176410.0
2045,246205.0
2046,149390.0
2047,169700.0
2048,133925.0
2049,148046.4
2050,177724.0
2051,102850.0
2052,147180.0
2053,139190.0
2054,79480.0
2055,173505.0
2056,131300.0
2057,128230.0
2058,220800.0
2059,132315.9
2060,161590.0
2061,173740.0
2062,139095.0
2063,105920.0
2064,142835.0
2065,116770.0
2066,178440.0
2067,133850.0
2068,145535.3
2069,96700.0
2070,103127.6
2071,85727.6
2072,145230.0
2073,140200.0
2074,184248.5
2075,139165.0
2076,120747.1
2077,149550.0
2078,131190.0
2079,130600.0
2080,114560.0
2081,127500.0
2082,131140.5
2083,162105.0
2084,112645.0
2085,137580.0
2086,110855.0
2087,125150.0
2088,106550.0
2089,91725.0
2090,137692.5
2091,130190.0
2092,135870.0
2093,132865.0
2094,147280.0
2095,161280.0
2096,97615.0
2097,99220.4
2098,158190.0
2099,59943.3
2100,113440.0
2101,126378.7
2102,146690.0
2103,107750.0
2104,144700.0
2105,130895.0
2106,71650.0
2107,231707.9
2108,117990.0
2109,112735.0
2110,124590.0
2111,163127.5
2112,138210.0
2113,113140.0
2114,109940.0
2115,145700.0
2116,120870.0
2117,144658.4
2118,116640.0
2119,107570.0
2120,114340.0
2121,80630.8
2122,104840.0
2123,86890.0
2124,192470.0
2125,131550.0
2126,167265.3
2127,149005.0
2128,132445.0
2129,106900.0
2130,150883.4
2131,152500.0
2132,114750.0
2133,123757.6
2134,119340.0
2135,104150.0
2136,85490.0
2137,119460.0
2138,131610.0
2139,147708.7
2140,133150.0
2141,136350.0
2142,134930.0
2143,145315.0
2144,116555.9
2145,135330.0
2146,153250.0
2147,199337.0
2148,125693.2
2149,137880.0
2150,259986.2
2151,151230.0
2152,163695.0
2153,154150.0
2154,113090.0
2155,134615.0
2156,242000.0
2157,252860.0
2158,229240.0
2159,223640.0
2160,176675.0
2161,260903.6
2162,396164.4
2163,356488.3
2164,269857.7
2165,200584.0
2166,143890.0
2167,209440.0
2168,203925.0
2169,187340.0
2170,207100.0
2171,141268.3
2172,146690.0
2173,156590.0
2174,236569.9
2175,307673.6
2176,319020.4
2177,257842.9
2178,209482.8
2179,147910.0
2180,190170.0
2181,189884.0
2182,224642.8
2183,198411.7
2184,138190.0
2185,131530.0
2186,148715.0
2187,158520.0
2188,157099.0
2189,205750.0
2190,78380.0
2191,82580.0
2192,103760.0
2193,101200.0
2194,103400.0
2195,109590.0
2196,110500.0
2197,114040.0
2198,176689.6
2199,176080.0
2200,123310.0
2201,119530.0
2202,207556.3
2203,188797.0
2204,164695.0
2205,112600.0
2206,136145.0
2207,235556.3
2208,234872.5
2209,179130.0
2210,123930.0
2211,108670.0
2212,109335.0
2213,112930.0
2214,150700.0
2215,101280.0
2216,158180.0
2217,84939.3
2218,96521.1
2219,80070.4
2220,65740.0
2221,322303.2
2222,271301.6
2223,278840.0
2224,214460.0
2225,152890.6
2226,190250.0
2227,210361.9
2228,284810.0
2229,243122.6
2230,169913.2
2231,216516.5
2232,182300.0
2233,175140.0
2234,256940.0
2235,205540.0
2236,262646.3
2237,372701.7
2238,201373.5
2239,126540.0
2240,178800.0
2241,149375.9
2242,127236.0
2243,136550.0
2244,83650.0
2245,86700.0
2246,143880.0
2247,98360.0
2248,122990.0
2249,123950.0
2250,130420.0
2251,115990.0
2252,193190.0
2253,151111.7
2254,174250.0
2255,193800.0
2256,186395.0
2257,186854.0
2258,175034.0
2259,173060.0
2260,155490.0
2261,191339.0
2262,213400.0
2263,329465.7
2264,410983.7
2265,174140.0
2266,272469.3
2267,374700.0
2268,365098.2
2269,166440.0
2270,186378.5
2271,267300.0
2272,202180.0
2273,171520.0
2274,169439.0
2275,158275.0
2276,175363.4
2277,182940.0
2278,158440.0
2279,120088.3
2280,124185.0
2281,167800.0
2282,170210.0
2283,95860.0
2284,109940.0
2285,148900.2
2286,129590.0
2287,340556.9
2288,284524.0
2289,371902.2
2290,414211.4
2291,308503.5
2292,406952.9
2293,397195.3
2294,405136.2
2295,413207.8
2296,284983.0
2297,285481.4
2298,346693.0
2299,382121.8
2300,337875.0
2301,293533.7
2302,225200.0
2303,232223.0
2304,237596.3
2305,190467.9
2306,187847.9
2307,195220.0
2308,220373.0
2309,292034.5
2310,227050.0
2311,195685.0
2312,171908.5
2313,171122.2
2314,179130.5
2315,169871.2
2316,168892.2
2317,188889.0
2318,173215.7
2319,173467.0
2320,179043.9
2321,255903.8
2322,168051.5
2323,188280.0
2324,158796.7
2325,223687.0
2326,169330.0
2327,210800.0
2328,234579.0
2329,179000.0
2330,176530.0
2331,366848.7
2332,404993.8
2333,312656.3
2334,262784.2
2335,250608.7
2336,333350.0
2337,202732.2
2338,259660.0
2339,232840.0
2340,400200.5
2341,207751.0
2342,236259.3
2343,217587.8
2344,236450.0
2345,239805.0
2346,205635.0
2347,198603.0
2348,220297.5
2349,167790.0
2350,276260.0
2351,244282.2
2352,251443.1
2353,189240.0
2354,126490.0
2355,163840.0
2356,159050.0
2357,205580.0
2358,200270.0
2359,120040.0
2360,126000.0
2361,147540.0
2362,255600.5
2363,136700.0
2364,149070.0
2365,201500.0
2366,177040.0
2367,225100.0
2368,209647.8
2369,227867.0
2370,162720.0
2371,167300.0
2372,164720.0
2373,258590.0
2374,283234.7
2375,241200.0
2376,276421.0
2377,350831.5
2378,130190.0
2379,193370.0
2380,145480.0
2381,158290.0
2382,191517.2
2383,228628.0
2384,226830.0
2385,151790.0
2386,144780.0
2387,137290.0
2388,101850.0
2389,129450.0
2390,139265.0
2391,137740.0
2392,111150.0
2393,161163.5
2394,152710.0
2395,198590.0
2396,152730.0
2397,190100.0
2398,120730.0
2399,59710.0
2400,50281.1
2401,114300.0
2402,134550.0
2403,144980.5
2404,142550.0
2405,160850.0
2406,138425.0
2407,124740.0
2408,147142.5
2409,140580.0
2410,167840.0
2411,116678.3
2412,159950.0
2413,142250.0
2414,133990.0
2415,146723.4
2416,122500.0
2417,129870.0
2418,126862.5
2419,134772.5
2420,121138.3
2421,143545.0
2422,114590.0
2423,124190.0
2424,147140.0
2425,200350.0
2426,114328.0
2427,143496.2
2428,161515.0
2429,123515.0
2430,128825.0
2431,114888.3
2432,140230.0
2433,139840.0
2434,146550.0
2435,156150.0
2436,97550.0
2437,115150.0
2438,114378.3
2439,119570.0
2440,128710.0
2441,111665.0
2442,100950.0
2443,121020.0
2444,131250.0
2445,104600.4
2446,143680.0
2447,209375.6
2448,145075.0
2449,119590.0
2450,144033.2
2451,116890.0
2452,208780.0
2453,89270.0
2454,131740.0
2455,108248.0
2456,156950.0
2457,110430.0
2458,110190.0
2459,111010.0
2460,150055.0
2461,115090.4
2462,147717.5
2463,125140.0
2464,154196.2
2465,123655.0
2466,122477.1
2467,162640.0
2468,96300.0
2469,92700.0
2470,177820.0
2471,198179.0
2472,168100.0
2473,110197.1
2474,107700.0
2475,262254.9
2476,114350.4
2477,131580.0
2478,159530.0
2479,111090.0
2480,128050.0
2481,130690.0
2482,136850.0
2483,126100.0
2484,119840.0
2485,130452.5
2486,156340.0
2487,206940.0
2488,170200.0
2489,147530.0
2490,155790.0
2491,90774.3
2492,179590.0
2493,139430.0
2494,175200.0
2495,95950.0
2496,205930.0
2497,141025.0
2498,119400.8
2499,89620.0
2500,132070.0
2501,140150.0
2502,156100.0
2503,112228.0
2504,178840.0
2505,216917.8
2506,263381.4
2507,298506.3
2508,259416.4
2509,215110.0
2510,231413.2
2511,185475.0
2512,207300.0
2513,215965.0
2514,265446.3
2515,154690.0
2516,143433.2
2517,136130.0
2518,140435.0
2519,226270.0
2520,206010.0
2521,193810.0
2522,214200.0
2523,133990.0
2524,142863.7
2525,154670.0
2526,142720.0
2527,119760.0
2528,129050.0
2529,128540.0
2530,99125.0
2531,248097.2
2532,231469.0
2533,191955.0
2534,246950.0
2535,298136.7
2536,225923.0
2537,233792.2
2538,189803.0
2539,188697.4
2540,182739.6
2541,183736.5
2542,169190.0
2543,131050.0
2544,131250.0
2545,130660.0
2546,140675.0
2547,140140.0
2548,169231.1
2549,178523.2
2550,435409.1
2551,144913.5
2552,118115.0
2553,79030.0
2554,122057.5
2555,105050.0
2556,101600.0
2557,114325.0
2558,161375.0
2559,137807.5
2560,129230.0
2561,135060.0
2562,144577.5
2563,155705.0
2564,178475.0
2565,130870.0
2566,142465.0
2567,125240.0
2568,186605.0
2569,189897.0
2570,125940.0
2571,183350.0
2572,184150.0
2573,255444.2
2574,291639.8
2575,134895.0
2576,140592.5
2577,151390.0
2578,94860.0
2579,73890.0
2580,133638.7
2581,126285.9
2582,106799.3
2583,260900.0
2584,155023.7
2585,183734.0
2586,203120.2
2587,212526.8
2588,160665.0
2589,145150.0
2590,229857.8
2591,204100.0
2592,232380.0
2593,253702.2
2594,173957.5
2595,214521.3
2596,354525.1
2597,175600.0
2598,258619.2
2599,345189.5
2600,150090.0
2601,126015.2
2602,84950.0
2603,85200.0
2604,82160.0
2605,79749.3
2606,145440.0
2607,175490.0
2608,203390.0
2609,171333.2
2610,123070.0
2611,165975.0
2612,163823.7
2613,131390.0
2614,127950.0
2615,148600.0
2616,134785.0
2617,175110.0
2618,193550.0
2619,244515.2
2620,195600.0
2621,186380.0
2622,184380.0
2623,262942.6
2624,261577.5
2625,288561.1
2626,164750.0
2627,187564.0
2628,408257.4
2629,523325.9
2630,343301.4
2631,424013.6
2632,456394.8
2633,306126.3
2634,372694.4
2635,148890.0
2636,182600.0
2637,172823.5
2638,247890.3
2639,175050.0
2640,149690.0
2641,102800.0
2642,196050.0
2643,103600.0
2644,130950.0
2645,98410.0
2646,89450.0
2647,97400.0
2648,136795.0
2649,139168.3
2650,153700.2
2651,163260.0
2652,429328.8
2653,265690.0
2654,243122.6
2655,349709.6
2656,356596.1
2657,328336.1
2658,285215.6
2659,305666.0
2660,312718.6
2661,353747.0
2662,340082.4
2663,274181.3
2664,276640.0
2665,299017.9
2666,304722.6
2667,169175.0
2668,182349.5
2669,183121.2
2670,289758.2
2671,186209.5
2672,173102.0
2673,212190.0
2674,217595.6
2675,171377.0
2676,185160.0
2677,209650.0
2678,260204.6
2679,281410.0
2680,275185.0
2681,445516.8
2682,341015.2
2683,569208.1
2684,304091.9
2685,337021.9
2686,262507.5
2687,296419.4
2688,237483.2
2689,201755.6
2690,435477.3
2691,183495.0
2692,139090.0
2693,192452.1
2694,134310.0
2695,193040.0
2696,186900.0
2697,186425.0
2698,193925.0
2699,181330.0
2700,163630.0
2701,139533.2
2702,112050.0
2703,129350.0
2704,139715.0
2705,127815.0
2706,123280.0
2707,123150.0
2708,134925.0
2709,118760.0
2710,123890.0
2711,265822.5
2712,355619.1
2713,185289.0
2714,153775.2
2715,164500.0
2716,161689.2
2717,172660.0
2718,235323.2
2719,160440.0
2720,154935.0
2721,147280.0
2722,181114.0
2723,144250.0
2724,128640.0
2725,145590.0
2726,150140.0
2727,171575.0
2728,175497.0
2729,172740.0
2730,148250.0
2731,117290.0
2732,118180.0
2733,167730.0
2734,138750.0
2735,132742.5
2736,146553.7
2737,122375.0
2738,144375.8
2739,158775.0
2740,149810.0
2741,144400.0
2742,142625.0
2743,158190.0
2744,141127.5
2745,146130.0
2746,130800.0
2747,187287.0
2748,114920.0
2749,129820.0
2750,135112.5
2751,124912.5
2752,208229.9
2753,155478.4
2754,221730.0
2755,124900.0
2756,100977.6
2757,79890.0
2758,84290.0
2759,162030.0
2760,152280.0
2761,140025.0
2762,144765.0
2763,180250.0
2764,183796.5
2765,273218.0
2766,146223.4
2767,91950.0
2768,125790.5
2769,122660.0
2770,153790.0
2771,117238.3
2772,121490.0
2773,144505.0
2774,148543.4
2775,155035.0
2776,152370.0
2777,158745.0
2778,134370.0
2779,140690.0
2780,118718.0
2781,105220.0
2782,91910.0
2783,114375.0
2784,127030.0
2785,157025.0
2786,79131.1
2787,117090.0
2788,80590.0
2789,223779.0
2790,92500.0
2791,116695.0
2792,91780.0
2793,148340.0
2794,100400.0
2795,116490.0
2796,102400.0
2797,174862.4
2798,122950.0
2799,113740.0
2800,83450.0
2801,114660.0
2802,151675.0
2803,155840.5
2804,153310.0
2805,97350.0
2806,98610.0
2807,146345.2
2808,148950.0
2809,130655.0
2810,139412.5
2811,164940.0
2812,142970.0
2813,175750.0
2814,167600.0
2815,97875.0
2816,250127.2
2817,131875.0
2818,130550.0
2819,174515.0
2820,127565.0
2821,103450.0
2822,176090.0
2823,223200.0
2824,183710.0
2825,164960.0
2826,134500.0
2827,143900.0
2828,188975.0
2829,167415.0
2830,238113.6
2831,189693.4
2832,216618.6
2833,290317.2
2834,207207.5
2835,215770.0
2836,188830.0
2837,173180.0
2838,154085.0
2839,180170.0
2840,212336.2
2841,202140.0
2842,212009.0
2843,146122.5
2844,150775.0
2845,126400.0
2846,211290.0
2847,193500.0
2848,243790.0
2849,202760.0
2850,279675.0
2851,221652.5
2852,228030.0
2853,245129.0
2854,141795.0
2855,191673.4
2856,202910.0
2857,186696.5
2858,197244.9
2859,147642.4
2860,126950.0
2861,136360.0
2862,184190.0
2863,119300.0
2864,254728.0
2865,148053.5
2866,135250.0
2867,91100.0
2868,109597.1
2869,121340.0
2870,173047.0
2871,115490.0
2872,63162.2
2873,108292.6
2874,146195.0
2875,121885.0
2876,153150.0
2877,145503.4
2878,160943.9
2879,160150.0
2880,109550.0
2881,147510.0
2882,155945.0
2883,179140.0
2884,179240.0
2885,170700.0
2886,179425.0
2887,112830.0
2888,127595.0
2889,73840.0
2890,87680.0
2891,132330.0
2892,63759.7
2893,112031.1
2894,57819.7
2895,296790.0
2896,278450.0
2897,195455.0
2898,155650.0
2899,235186.3
2900,167015.0
2901,189090.0
2902,179500.0
2903,350461.7
2904,327827.6
2905,118250.0
2906,211723.4
2907,116290.0
2908,130350.0
2909,151591.3
2910,82750.0
2911,87250.0
2912,156270.0
2913,82981.1
2914,80099.3
2915,78849.3
2916,84431.1
2917,149200.0
2918,119525.0
2919,239840.0
